practice_id,cont_week,cases,sinwe,coswe,population,uk_imdquintile,gp_count,practice_country
1,27,1,-0.12053668025532283,-0.992708874098054,10409,3,10,England
1,31,1,-0.5680647467311556,-0.8229838658936565,10409,3,10,England
1,32,2,-0.663122658240795,-0.7485107481711013,10409,3,10,England
1,33,1,-0.7485107481711011,-0.6631226582407952,10409,3,10,England
1,35,1,-0.8854560256532096,-0.4647231720437691,10409,3,10,England
1,39,2,-1,-1.836909530733566e-16,10409,3,10,England
1,43,1,-0.8854560256532101,0.464723172043768,10409,3,10,England
1,44,3,-0.822983865893657,0.5680647467311548,10409,3,10,England
1,47,2,-0.5680647467311559,0.8229838658936564,10409,3,10,England
1,51,1,-0.12053668025532363,0.992708874098054,10409,3,10,England
1,52,1,6.432571489356498e-16,1,10409,3,10,England
1,53,1,0.12053668025532314,0.992708874098054,10409,3,10,England
1,58,1,0.6631226582407952,0.7485107481711011,10409,3,10,England
1,59,1,0.7485107481711007,0.6631226582407956,10409,3,10,England
1,61,1,0.8854560256532099,0.46472317204376845,10409,3,10,England
1,62,3,0.9350162426854147,0.354604887042536,10409,3,10,England
1,63,1,0.970941817426052,0.23931566428755785,10409,3,10,England
1,65,1,1,3.061515884555943e-16,10409,3,10,England
1,66,1,0.992708874098054,-0.12053668025532309,10409,3,10,England
1,68,1,0.9350162426854148,-0.35460488704253545,10409,3,10,England
1,71,2,0.7485107481711012,-0.6631226582407952,10409,3,10,England
1,75,1,0.35460488704253607,-0.9350162426854146,10409,3,10,England
1,78,2,3.673819061467132e-16,-1,10409,3,10,England
1,79,1,-0.12053668025532391,-0.9927088740980539,10409,3,10,England
1,80,1,-0.23931566428755807,-0.9709418174260519,10409,3,10,England
1,81,2,-0.3546048870425354,-0.93501624268541494,10409,3,10,England
1,83,1,-0.5680647467311561,-0.8229838658936561,10409,3,10,England
1,85,1,-0.7485107481711006,-0.6631226582407957,10409,3,10,England
5,22,1,0.46472317204376906,-0.8854560256532096,5990,5,4,England
5,26,1,-3.216285744678249e-16,-1,5990,5,4,England
5,27,1,-0.12053668025532283,-0.992708874098054,5990,5,4,England
5,28,1,-0.23931566428755743,-0.9709418174260521,5990,5,4,England
5,30,1,-0.46472317204376806,-0.8854560256532101,5990,5,4,England
5,33,1,-0.7485107481711011,-0.6631226582407952,5990,5,4,England
5,34,1,-0.8229838658936564,-0.5680647467311559,5990,5,4,England
5,36,1,-0.9350162426854147,-0.3546048870425359,5990,5,4,England
5,60,1,0.8229838658936558,0.5680647467311567,5990,5,4,England
