practice_id,cont_week,cases,sinwe,coswe,population,uk_imdquintile,gp_count,practice_country
65,114,1,0.9350162426854146,0.35460488704253623,13244,1,6,England
65,115,2,0.9709418174260521,0.23931566428755724,13244,1,6,England
65,125,1,0.5680647467311569,-0.8229838658936556,13244,1,6,England
65,126,1,0.46472317204376873,-0.8854560256532098,13244,1,6,England
65,130,1,6.123031769111886e-16,-1,13244,1,6,England
65,134,1,-0.4647231720437692,-0.8854560256532096,13244,1,6,England
65,139,1,-0.8854560256532098,-0.4647231720437688,13244,1,6,England
66,100,1,-0.4647231720437686,0.8854560256532099,10523,4,7,England
66,103,1,-0.12053668025532475,0.9927088740980538,10523,4,7,England
66,107,1,0.3546048870425353,0.93501624268541494,10523,4,7,England
66,120,1,0.9350162426854156,-0.35460488704253357,10523,4,7,England
66,122,1,0.8229838658936562,-0.568064746731156,10523,4,7,England
66,128,1,0.23931566428755902,-0.9709418174260517,10523,4,7,England
66,133,1,-0.3546048870425352,-0.93501624268541494,10523,4,7,England
66,137,1,-0.7485107481711016,-0.6631226582407945,10523,4,7,England
67,96,1,-0.8229838658936561,0.5680647467311561,10100,3,9,England
67,100,1,-0.4647231720437686,0.8854560256532099,10100,3,9,England
67,102,1,-0.2393156642875589,0.9709418174260518,10100,3,9,England
67,103,1,-0.12053668025532475,0.9927088740980538,10100,3,9,England
67,104,1,1.2865142978712996e-15,1,10100,3,9,England
67,107,1,0.3546048870425353,0.93501624268541494,10100,3,9,England
67,108,1,0.46472317204376773,0.8854560256532104,10100,3,9,England
67,110,1,0.663122658240795,0.7485107481711013,10100,3,9,England
67,111,1,0.7485107481711005,0.6631226582407957,10100,3,9,England
67,114,1,0.9350162426854146,0.35460488704253623,10100,3,9,England
67,118,1,0.9927088740980541,-0.12053668025532197,10100,3,9,England
67,122,1,0.8229838658936562,-0.568064746731156,10100,3,9,England
67,129,1,0.12053668025532488,-0.9927088740980538,10100,3,9,England
67,133,2,-0.3546048870425352,-0.93501624268541494,10100,3,9,England
67,134,1,-0.4647231720437692,-0.8854560256532096,10100,3,9,England
67,137,1,-0.7485107481711016,-0.6631226582407945,10100,3,9,England
68,97,1,-0.7485107481711012,0.6631226582407951,15602,2,9,England
68,98,1,-0.6631226582407957,0.7485107481711006,15602,2,9,England
68,99,2,-0.5680647467311554,0.8229838658936567,15602,2,9,England
68,100,1,-0.4647231720437686,0.8854560256532099,15602,2,9,England
68,101,1,-0.3546048870425362,0.9350162426854146,15602,2,9,England
68,103,1,-0.12053668025532475,0.9927088740980538,15602,2,9,England
68,105,1,0.12053668025532378,0.9927088740980539,15602,2,9,England
68,106,1,0.23931566428755793,0.970941817426052,15602,2,9,England
68,108,1,0.46472317204376773,0.8854560256532104,15602,2,9,England
68,113,1,0.8854560256532098,0.4647231720437687,15602,2,9,England
68,114,1,0.9350162426854146,0.35460488704253623,15602,2,9,England
68,116,1,0.992708874098054,0.12053668025532305,15602,2,9,England
68,118,1,0.9927088740980541,-0.12053668025532197,15602,2,9,England
68,119,3,0.9709418174260525,-0.23931566428755616,15602,2,9,England
68,120,1,0.9350162426854156,-0.35460488704253357,15602,2,9,England
68,122,3,0.8229838658936562,-0.568064746731156,15602,2,9,England
68,128,1,0.23931566428755902,-0.9709418174260517,15602,2,9,England
68,131,1,-0.12053668025532366,-0.992708874098054,15602,2,9,England
68,133,1,-0.3546048870425352,-0.93501624268541494,15602,2,9,England
69,93,1,-0.9709418174260523,0.23931566428755627,14934,1,8,England
69,99,2,-0.5680647467311554,0.8229838658936567,14934,1,8,England
69,100,1,-0.4647231720437686,0.8854560256532099,14934,1,8,England
69,103,1,-0.12053668025532475,0.9927088740980538,14934,1,8,England
69,104,1,1.2865142978712996e-15,1,14934,1,8,England
69,106,1,0.23931566428755793,0.970941817426052,14934,1,8,England
69,111,1,0.7485107481711005,0.6631226582407957,14934,1,8,England
69,114,1,0.9350162426854146,0.35460488704253623,14934,1,8,England
69,115,1,0.9709418174260521,0.23931566428755724,14934,1,8,England
69,117,1,1,5.510728592200698e-16,14934,1,8,England
69,122,1,0.8229838658936562,-0.568064746731156,14934,1,8,England
69,132,1,-0.23931566428755782,-0.970941817426052,14934,1,8,England
69,133,1,-0.3546048870425352,-0.93501624268541494,14934,1,8,England
69,136,1,-0.663122658240795,-0.7485107481711013,14934,1,8,England
70,99,1,-0.5680647467311554,0.8229838658936567,5625,1,4,England
70,102,1,-0.2393156642875589,0.9709418174260518,5625,1,4,England
70,104,2,1.2865142978712996e-15,1,5625,1,4,England
71,94,1,-0.93501624268541494,0.35460488704253534,7829,5,5,Northern Ireland
71,99,2,-0.5680647467311554,0.8229838658936567,7829,5,5,Northern Ireland
71,101,3,-0.3546048870425362,0.9350162426854146,7829,5,5,Northern Ireland
71,103,1,-0.12053668025532475,0.9927088740980538,7829,5,5,Northern Ireland
71,105,2,0.12053668025532378,0.9927088740980539,7829,5,5,Northern Ireland
71,106,1,0.23931566428755793,0.970941817426052,7829,5,5,Northern Ireland
71,107,1,0.3546048870425353,0.93501624268541494,7829,5,5,Northern Ireland
71,112,1,0.8229838658936556,0.5680647467311569,7829,5,5,Northern Ireland
71,113,1,0.8854560256532098,0.4647231720437687,7829,5,5,Northern Ireland
71,114,2,0.9350162426854146,0.35460488704253623,7829,5,5,Northern Ireland
71,115,1,0.9709418174260521,0.23931566428755724,7829,5,5,Northern Ireland
71,117,2,1,5.510728592200698e-16,7829,5,5,Northern Ireland
71,120,1,0.9350162426854156,-0.35460488704253357,7829,5,5,Northern Ireland
71,123,1,0.7485107481711013,-0.663122658240795,7829,5,5,Northern Ireland
71,125,1,0.5680647467311569,-0.8229838658936556,7829,5,5,Northern Ireland
71,127,1,0.3546048870425363,-0.9350162426854146,7829,5,5,Northern Ireland
71,129,1,0.12053668025532488,-0.9927088740980538,7829,5,5,Northern Ireland
71,130,1,6.123031769111886e-16,-1,7829,5,5,Northern Ireland
72,102,1,-0.2393156642875589,0.9709418174260518,10518,2,9,England
72,103,1,-0.12053668025532475,0.9927088740980538,10518,2,9,England
72,106,1,0.23931566428755793,0.970941817426052,10518,2,9,England
72,107,2,0.3546048870425353,0.93501624268541494,10518,2,9,England
72,113,1,0.8854560256532098,0.4647231720437687,10518,2,9,England
72,114,2,0.9350162426854146,0.35460488704253623,10518,2,9,England
72,115,1,0.9709418174260521,0.23931566428755724,10518,2,9,England
72,118,2,0.9927088740980541,-0.12053668025532197,10518,2,9,England
72,121,1,0.8854560256532096,-0.46472317204376923,10518,2,9,England
72,129,1,0.12053668025532488,-0.9927088740980538,10518,2,9,England
72,131,1,-0.12053668025532366,-0.992708874098054,10518,2,9,England
73,88,1,-0.935016242685414,-0.3546048870425378,5760,5,3,England
73,92,1,-0.9927088740980541,0.12053668025532208,5760,5,3,England
73,93,2,-0.9709418174260523,0.23931566428755627,5760,5,3,England
73,96,1,-0.8229838658936561,0.5680647467311561,5760,5,3,England
73,98,1,-0.6631226582407957,0.7485107481711006,5760,5,3,England
73,107,1,0.3546048870425353,0.93501624268541494,5760,5,3,England
73,110,1,0.663122658240795,0.7485107481711013,5760,5,3,England
73,111,2,0.7485107481711005,0.6631226582407957,5760,5,3,England
73,113,1,0.8854560256532098,0.4647231720437687,5760,5,3,England
73,114,1,0.9350162426854146,0.35460488704253623,5760,5,3,England
73,121,1,0.8854560256532096,-0.46472317204376923,5760,5,3,England
73,124,1,0.6631226582407959,-0.7485107481711005,5760,5,3,England
73,126,1,0.46472317204376873,-0.8854560256532098,5760,5,3,England
73,127,1,0.3546048870425363,-0.9350162426854146,5760,5,3,England
73,130,2,6.123031769111886e-16,-1,5760,5,3,England
74,127,1,0.3546048870425363,-0.9350162426854146,2474,2,3,England
75,104,2,1.2865142978712996e-15,1,2601,3,1,Northern Ireland
75,107,1,0.3546048870425353,0.93501624268541494,2601,3,1,Northern Ireland
75,108,1,0.46472317204376773,0.8854560256532104,2601,3,1,Northern Ireland
75,109,1,0.5680647467311546,0.8229838658936572,2601,3,1,Northern Ireland
75,120,1,0.9350162426854156,-0.35460488704253357,2601,3,1,Northern Ireland
75,122,1,0.8229838658936562,-0.568064746731156,2601,3,1,Northern Ireland
75,124,1,0.6631226582407959,-0.7485107481711005,2601,3,1,Northern Ireland
75,135,1,-0.5680647467311545,-0.8229838658936574,2601,3,1,Northern Ireland
